,Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
2036,1453994,NCD_PAC,COUNTRY,ZMB,AFR,YEAR,Africa,SEX,2009,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,9.2 [5.5-14.0],9.2181568,5.4752636,14.040862,,2024-06-21T13:42:48.827+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
2037,1454557,NCD_PAC,COUNTRY,MDV,SEAR,YEAR,South-East Asia,SEX,2020,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,22.1 [12.5-33.6],22.103434,12.544468,33.579815,,2024-06-21T13:42:48.827+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
2038,1455504,NCD_PAC,COUNTRY,MDA,EUR,YEAR,Europe,SEX,2000,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,13.9 [4.7-28.8],13.90251,4.7080626,28.848633,,2024-06-21T13:42:48.827+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
2039,1456395,NCD_PAC,COUNTRY,ESP,EUR,YEAR,Europe,SEX,2021,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,22.8 [15.9-30.7],22.788061,15.869662,30.696327,,2024-06-21T13:42:48.827+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
2040,1457282,NCD_PAC,COUNTRY,EGY,EMR,YEAR,Eastern Mediterranean,SEX,2002,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,29.2 [17.9-42.4],29.16831,17.924944,42.43708,,2024-06-21T13:42:48.827+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
2041,1458411,NCD_PAC,COUNTRY,ISR,EUR,YEAR,Europe,SEX,2020,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,31.4 [7.8-64.1],31.383123,7.816247,64.142937,,2024-06-21T13:42:48.827+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
2042,1459567,NCD_PAC,COUNTRY,NGA,AFR,YEAR,Africa,SEX,2022,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,18.9 [2.3-51.6],18.914135,2.3258502,51.554615,,2024-06-21T13:42:48.827+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
2043,1460262,NCD_PAC,COUNTRY,IRQ,EMR,YEAR,Eastern Mediterranean,SEX,2004,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,36.3 [21.4-53.2],36.267693,21.369343,53.229446,,2024-06-21T13:42:48.827+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2044,1460704,NCD_PAC,COUNTRY,NOR,EUR,YEAR,Europe,SEX,2003,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,32.3 [21.4-44.0],32.254597,21.413065,43.963562,,2024-06-21T13:42:48.827+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
2045,1461094,NCD_PAC,COUNTRY,ISR,EUR,YEAR,Europe,SEX,2009,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,32.4 [17.4-49.9],32.359962,17.39912,49.917053,,2024-06-21T13:42:48.827+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
2046,1461140,NCD_PAC,COUNTRY,NOR,EUR,YEAR,Europe,SEX,2016,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,40.2 [22.7-59.2],40.223331,22.695578,59.158115,,2024-06-21T13:42:48.827+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2047,1462614,NCD_PAC,COUNTRY,BLR,EUR,YEAR,Europe,SEX,2010,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,18.1 [11.9-25.8],18.056501,11.86115,25.798119,,2024-06-21T13:42:48.827+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2048,1463075,NCD_PAC,COUNTRY,ZMB,AFR,YEAR,Africa,SEX,2001,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,15.2 [9.3-22.4],15.176138,9.2968559,22.398176,,2024-06-21T13:42:48.827+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
2049,1463539,NCD_PAC,COUNTRY,LAO,WPR,YEAR,Western Pacific,SEX,2021,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,8.3 [2.5-17.4],8.2573032,2.4846406,17.401003,,2024-06-21T13:42:48.827+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
2050,1464494,NCD_PAC,COUNTRY,JOR,EMR,YEAR,Eastern Mediterranean,SEX,2007,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,25.1 [20.0-30.4],25.053682,20.002995,30.447874,,2024-06-21T13:42:48.827+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2051,1464986,NCD_PAC,COUNTRY,AGO,AFR,YEAR,Africa,SEX,2019,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,12.0 [2.8-31.0],11.993198,2.8278162,30.956654,,2024-06-21T13:42:48.827+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2052,1465229,NCD_PAC,COUNTRY,TLS,SEAR,YEAR,South-East Asia,SEX,2016,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,17.6 [7.3-32.3],17.633501,7.2618203,32.271461,,2024-06-21T13:42:48.827+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2053,1465784,NCD_PAC,COUNTRY,SYR,EMR,YEAR,Eastern Mediterranean,SEX,2008,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,31.0 [16.4-48.2],30.950329,16.352457,48.238163,,2024-06-21T13:42:48.827+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
2054,1466513,NCD_PAC,COUNTRY,CYP,EUR,YEAR,Europe,SEX,2012,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,42.8 [36.5-49.3],42.762169,36.49202,49.263565,,2024-06-21T13:42:48.827+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2055,1466848,NCD_PAC,COUNTRY,BLR,EUR,YEAR,Europe,SEX,2012,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,17.7 [12.2-24.2],17.664663,12.247641,24.175089,,2024-06-21T13:42:48.827+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2056,1466898,NCD_PAC,COUNTRY,IRL,EUR,YEAR,Europe,SEX,2004,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,31.2 [23.3-40.0],31.20949,23.266024,39.973675,,2024-06-21T13:42:48.827+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2057,1467048,NCD_PAC,COUNTRY,CHL,AMR,YEAR,Americas,SEX,2002,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,21.8 [10.4-37.0],21.756666,10.403766,36.99509,,2024-06-21T13:42:48.827+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
2058,1468520,NCD_PAC,COUNTRY,SGP,WPR,YEAR,Western Pacific,SEX,2011,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,23.3 [17.6-29.6],23.269888,17.560627,29.57435,,2024-06-21T13:42:48.827+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2059,1468578,NCD_PAC,COUNTRY,BRN,WPR,YEAR,Western Pacific,SEX,2022,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,31.0 [19.4-44.2],31.02586,19.433498,44.177715,,2024-06-21T13:42:48.827+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
2060,1469403,NCD_PAC,COUNTRY,SLV,AMR,YEAR,Americas,SEX,2020,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,44.9 [26.7-63.5],44.905956,26.69067,63.469028,,2024-06-21T13:42:48.827+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
2061,1470787,NCD_PAC,COUNTRY,SVN,EUR,YEAR,Europe,SEX,2001,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,20.9 [13.5-29.7],20.868315,13.535355,29.687319,,2024-06-21T13:42:48.827+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
2062,1471236,NCD_PAC,COUNTRY,BLR,EUR,YEAR,Europe,SEX,2009,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,18.2 [11.6-26.7],18.234793,11.572984,26.724724,,2024-06-21T13:42:48.827+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
2063,1472143,NCD_PAC,COUNTRY,SMR,EUR,YEAR,Europe,SEX,2000,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,31.4 [11.6-58.6],31.437984,11.628065,58.622467,,2024-06-21T13:42:48.827+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
2064,1472471,NCD_PAC,COUNTRY,CHN,WPR,YEAR,Western Pacific,SEX,2013,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,21.3 [18.2-24.6],21.285725,18.161436,24.605373,,2024-06-21T13:42:48.827+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
2065,1472628,NCD_PAC,COUNTRY,AUS,WPR,YEAR,Western Pacific,SEX,2003,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,28.1 [20.5-36.9],28.139078,20.485233,36.858036,,2024-06-21T13:42:48.827+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
2066,1473454,NCD_PAC,GLOBAL,GLOBAL,,YEAR,,SEX,2014,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,27.9 [26.3-29.5],27.908819,26.313892,29.527721,,2024-06-21T13:42:48.827+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2067,1473579,NCD_PAC,COUNTRY,CMR,AFR,YEAR,Africa,SEX,2008,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,20.0 [9.0-34.8],19.980026,8.9856853,34.829479,,2024-06-21T13:42:48.827+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
2068,1477258,NCD_PAC,COUNTRY,SUR,AMR,YEAR,Americas,SEX,2010,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,40.7 [31.4-50.4],40.6689,31.380772,50.449104,,2024-06-21T13:42:48.827+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2069,1477680,NCD_PAC,COUNTRY,SVK,EUR,YEAR,Europe,SEX,2021,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,24.4 [15.8-34.3],24.404671,15.828159,34.289413,,2024-06-21T13:42:48.827+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
2070,1477977,NCD_PAC,COUNTRY,SWE,EUR,YEAR,Europe,SEX,2015,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,16.0 [12.5-19.9],16.01161,12.474371,19.936142,,2024-06-21T13:42:48.827+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
2071,1478260,NCD_PAC,COUNTRY,TJK,EUR,YEAR,Europe,SEX,2015,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,29.9 [21.4-38.9],29.86422,21.447165,38.855518,,2024-06-21T13:42:48.827+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
2072,1478346,NCD_PAC,COUNTRY,BEN,AFR,YEAR,Africa,SEX,2020,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,13.1 [5.7-23.8],13.110687,5.7196965,23.831411,,2024-06-21T13:42:48.827+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
2073,1479402,NCD_PAC,COUNTRY,KGZ,EUR,YEAR,Europe,SEX,2001,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,15.8 [7.3-27.9],15.785861,7.3437014,27.939135,,2024-06-21T13:42:48.827+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
2074,1479508,NCD_PAC,COUNTRY,COG,AFR,YEAR,Africa,SEX,2014,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,15.4 [6.1-29.2],15.43574,6.1071253,29.187492,,2024-06-21T13:42:48.827+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2075,1479538,NCD_PAC,COUNTRY,UGA,AFR,YEAR,Africa,SEX,2003,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,10.8 [3.2-23.9],10.824126,3.1676757,23.896027,,2024-06-21T13:42:48.827+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
2076,1480225,NCD_PAC,COUNTRY,DOM,AMR,YEAR,Americas,SEX,2019,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,35.1 [17.3-56.0],35.114132,17.316086,55.950142,,2024-06-21T13:42:48.827+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2077,1480417,NCD_PAC,COUNTRY,BTN,SEAR,YEAR,South-East Asia,SEX,2002,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,15.2 [4.4-34.0],15.17638,4.3720522,34.004295,,2024-06-21T13:42:48.827+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
2078,1480447,NCD_PAC,COUNTRY,FSM,WPR,YEAR,Western Pacific,SEX,2010,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,28.6 [18.1-40.8],28.614674,18.082565,40.791901,,2024-06-21T13:42:48.827+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2079,1480939,NCD_PAC,COUNTRY,ZMB,AFR,YEAR,Africa,SEX,2002,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,11.1 [5.7-18.5],11.056231,5.6830826,18.460108,,2024-06-21T13:42:48.827+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
2080,1483944,NCD_PAC,COUNTRY,POL,EUR,YEAR,Europe,SEX,2022,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,38.5 [27.3-50.4],38.493641,27.267399,50.36208,,2024-06-21T13:42:48.827+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
2081,1484131,NCD_PAC,COUNTRY,DEU,EUR,YEAR,Europe,SEX,2003,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,23.3 [16.3-31.5],23.268393,16.316084,31.526041,,2024-06-21T13:42:48.827+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
2082,1486552,NCD_PAC,COUNTRY,LKA,SEAR,YEAR,South-East Asia,SEX,2005,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,16.7 [11.1-23.7],16.699953,11.097853,23.697025,,2024-06-21T13:42:48.827+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2083,1487345,NCD_PAC,COUNTRY,FRA,EUR,YEAR,Europe,SEX,2000,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,41.4 [34.4-48.7],41.376041,34.377499,48.67485,,2024-06-21T13:42:48.827+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
2084,1487781,NCD_PAC,COUNTRY,BEL,EUR,YEAR,Europe,SEX,2017,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,28.7 [22.0-36.2],28.725883,21.962605,36.234745,,2024-06-21T13:42:48.827+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
2085,1488048,NCD_PAC,COUNTRY,FSM,WPR,YEAR,Western Pacific,SEX,2005,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,32.4 [19.9-46.6],32.394264,19.886919,46.590084,,2024-06-21T13:42:48.827+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2086,1488634,NCD_PAC,COUNTRY,ESP,EUR,YEAR,Europe,SEX,2014,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,32.1 [27.7-36.5],32.07589,27.738499,36.459396,,2024-06-21T13:42:48.827+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2087,1488718,NCD_PAC,COUNTRY,LCA,AMR,YEAR,Americas,SEX,2013,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,17.0 [9.9-26.0],16.984037,9.8999538,25.994305,,2024-06-21T13:42:48.827+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
2088,1489270,NCD_PAC,COUNTRY,TUN,EMR,YEAR,Eastern Mediterranean,SEX,2008,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,29.1 [17.1-43.4],29.13138,17.061235,43.413303,,2024-06-21T13:42:48.827+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
2089,1490150,NCD_PAC,COUNTRY,ISL,EUR,YEAR,Europe,SEX,2002,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,29.2 [10.3-53.8],29.193527,10.338119,53.785534,,2024-06-21T13:42:48.827+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
2090,1490234,NCD_PAC,COUNTRY,BDI,AFR,YEAR,Africa,SEX,2022,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,13.0 [1.2-38.7],12.961403,1.1763198,38.682896,,2024-06-21T13:42:48.827+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
2091,1490239,NCD_PAC,COUNTRY,THA,SEAR,YEAR,South-East Asia,SEX,2017,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,26.4 [23.2-29.7],26.362583,23.195311,29.716206,,2024-06-21T13:42:48.827+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
2092,1490791,NCD_PAC,COUNTRY,GTM,AMR,YEAR,Americas,SEX,2000,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,9.9 [3.8-19.5],9.9397182,3.7634411,19.522467,,2024-06-21T13:42:48.827+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
2093,1491434,NCD_PAC,COUNTRY,DOM,AMR,YEAR,Americas,SEX,2022,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,30.5 [9.5-61.2],30.505991,9.5285387,61.228191,,2024-06-21T13:42:48.827+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
2094,1492161,NCD_PAC,COUNTRY,AZE,EUR,YEAR,Europe,SEX,2018,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,22.6 [13.3-34.3],22.642912,13.300029,34.285679,,2024-06-21T13:42:48.827+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2095,1492206,NCD_PAC,COUNTRY,CMR,AFR,YEAR,Africa,SEX,2010,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,16.6 [5.8-34.6],16.603615,5.7841702,34.580517,,2024-06-21T13:42:48.827+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2096,1494587,NCD_PAC,COUNTRY,COL,AMR,YEAR,Americas,SEX,2022,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,40.9 [10.2-76.6],40.873989,10.185039,76.587761,,2024-06-21T13:42:48.827+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
2097,1495654,NCD_PAC,COUNTRY,CHL,AMR,YEAR,Americas,SEX,2009,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,28.9 [22.2-36.1],28.934742,22.194338,36.116478,,2024-06-21T13:42:48.827+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
2098,1495733,NCD_PAC,COUNTRY,WSM,WPR,YEAR,Western Pacific,SEX,2002,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,45.0 [31.5-58.8],44.956005,31.481108,58.838463,,2024-06-21T13:42:48.827+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
2099,1496667,NCD_PAC,COUNTRY,POL,EUR,YEAR,Europe,SEX,2016,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,35.2 [29.5-41.1],35.228004,29.489439,41.136333,,2024-06-21T13:42:48.827+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2100,1497392,NCD_PAC,COUNTRY,YEM,EMR,YEAR,Eastern Mediterranean,SEX,2022,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,26.7 [10.0-48.2],26.731443,10.025567,48.201363,,2024-06-21T13:42:48.827+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
2101,1498433,NCD_PAC,COUNTRY,HTI,AMR,YEAR,Americas,SEX,2008,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,16.0 [5.3-35.3],15.981592,5.3401256,35.312065,,2024-06-21T13:42:48.827+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
2102,1499705,NCD_PAC,COUNTRY,KNA,AMR,YEAR,Americas,SEX,2011,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,43.5 [23.3-64.6],43.456326,23.265587,64.59259,,2024-06-21T13:42:48.827+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2103,1499717,NCD_PAC,COUNTRY,LCA,AMR,YEAR,Americas,SEX,2016,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,25.8 [15.9-37.4],25.834877,15.946711,37.394653,,2024-06-21T13:42:48.827+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2104,1501103,NCD_PAC,COUNTRY,ZAF,AFR,YEAR,Africa,SEX,2013,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,45.6 [38.7-53.3],45.637981,38.663124,53.342609,,2024-06-21T13:42:48.827+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
2105,1501793,NCD_PAC,COUNTRY,MDG,AFR,YEAR,Africa,SEX,2002,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,12.2 [3.0-29.0],12.230894,2.967854,29.03701,,2024-06-21T13:42:48.827+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
2106,1502646,NCD_PAC,COUNTRY,BHS,AMR,YEAR,Americas,SEX,2010,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,36.8 [28.6-45.7],36.835323,28.618591,45.673115,,2024-06-21T13:42:48.827+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2107,1502815,NCD_PAC,COUNTRY,BIH,EUR,YEAR,Europe,SEX,2001,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,16.0 [9.5-23.7],15.958074,9.4515209,23.685629,,2024-06-21T13:42:48.827+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
2108,1503680,NCD_PAC,COUNTRY,TTO,AMR,YEAR,Americas,SEX,2010,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,30.6 [20.3-42.6],30.627172,20.281839,42.625927,,2024-06-21T13:42:48.827+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2109,1504544,NCD_PAC,COUNTRY,NIC,AMR,YEAR,Americas,SEX,2018,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,29.5 [11.1-56.0],29.528448,11.057428,55.968697,,2024-06-21T13:42:48.827+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2110,1504572,NCD_PAC,COUNTRY,GBR,EUR,YEAR,Europe,SEX,2010,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,31.7 [27.4-36.2],31.667065,27.417288,36.177769,,2024-06-21T13:42:48.827+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2111,1504831,NCD_PAC,COUNTRY,FSM,WPR,YEAR,Western Pacific,SEX,2011,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,27.9 [17.3-40.3],27.911911,17.296358,40.300278,,2024-06-21T13:42:48.827+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2112,1505094,NCD_PAC,COUNTRY,MAR,EMR,YEAR,Eastern Mediterranean,SEX,2015,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,27.2 [17.4-38.7],27.230579,17.400595,38.660748,,2024-06-21T13:42:48.827+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
2113,1506563,NCD_PAC,COUNTRY,MUS,AFR,YEAR,Africa,SEX,2020,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,35.8 [23.5-48.7],35.761517,23.513525,48.673428,,2024-06-21T13:42:48.827+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
2114,1506750,NCD_PAC,COUNTRY,HND,AMR,YEAR,Americas,SEX,2017,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,32.6 [15.3-51.8],32.558754,15.258845,51.751987,,2024-06-21T13:42:48.827+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
2115,1506997,NCD_PAC,COUNTRY,SVN,EUR,YEAR,Europe,SEX,2005,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,21.0 [15.0-28.1],20.982851,15.005024,28.072285,,2024-06-21T13:42:48.827+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
